"registry_code","age_group","number_of_cases","person_years_at_risk","incidence_rate_100000","latitude","longitude"
384007199,16,5401,1049419,514.665734087147,31.8160381,-99.5120986
384007199,5,16,4733957,0.337983636099779,31.8160381,-99.5120986
384007299,14,218,72824,299.351862023509,44.5990718,-72.5002608
384007299,10,40,120486,33.1988778779277,44.5990718,-72.5002608
384007299,4,0,119096,0,44.5990718,-72.5002608
384007299,7,0,85032,0,44.5990718,-72.5002608
384007299,13,180,102809,175.081948078476,44.5990718,-72.5002608
384007299,1,0,81250,0,44.5990718,-72.5002608
384007299,11,68,127947,53.1470061822473,44.5990718,-72.5002608
384007299,15,226,49002,461.205665074895,44.5990718,-72.5002608
384007299,6,0,87838,0,44.5990718,-72.5002608
384007299,2,0,88681,0,44.5990718,-72.5002608
384007299,8,4,90073,4.44084242780855,44.5990718,-72.5002608
384007299,3,0,96460,0,44.5990718,-72.5002608
384007299,18,84,20536,409.037787300351,44.5990718,-72.5002608
384007299,12,109,119838,90.9561241008695,44.5990718,-72.5002608
384007299,17,149,26133,570.160333677725,44.5990718,-72.5002608
384007299,5,1,113969,0.877431582272372,44.5990718,-72.5002608
384007299,9,18,103268,17.4303753340822,44.5990718,-72.5002608
384007299,16,180,35886,501.588363149975,44.5990718,-72.5002608
384007399,1,0,1121019,0,47.2868352,-120.2126139
384007399,15,1687,451860,373.345726552472,47.2868352,-120.2126139
384007399,11,551,1226857,44.9115096543444,47.2868352,-120.2126139
384007399,14,1749,665799,262.691893499389,47.2868352,-120.2126139
384007399,12,955,1112108,85.8729547849669,47.2868352,-120.2126139
384007399,8,25,1135211,2.20223376975734,47.2868352,-120.2126139
384007399,2,0,1095671,0,47.2868352,-120.2126139
384007399,6,4,1236246,0.323560197565857,47.2868352,-120.2126139
384007399,13,1307,930894,140.402666683854,47.2868352,-120.2126139
384007399,18,986,201857,488.464606132064,47.2868352,-120.2126139
384007399,16,1712,323946,528.483142252104,47.2868352,-120.2126139
384007399,5,1,1223803,0.0817124978448329,47.2868352,-120.2126139
384007399,7,13,1159898,1.12078820723891,47.2868352,-120.2126139
384007399,4,0,1175804,0,47.2868352,-120.2126139
384007399,10,264,1216701,21.6980178367569,47.2868352,-120.2126139
384007399,17,1317,231258,569.49381210596,47.2868352,-120.2126139
384007399,3,2,1119937,0.178581473779329,47.2868352,-120.2126139
384007399,9,83,1171480,7.08505480247209,47.2868352,-120.2126139
384007499,15,962,168390,571.292832115921,38.4758406,-80.8408415
384007499,11,366,350671,104.371333814316,38.4758406,-80.8408415
384007499,6,4,276134,1.44857207008192,38.4758406,-80.8408415
384007499,14,984,225358,436.638592816763,38.4758406,-80.8408415
384007499,13,822,307051,267.707970337175,38.4758406,-80.8408415
384007499,1,0,265888,0,38.4758406,-80.8408415
384007499,18,309,57621,536.262820846566,38.4758406,-80.8408415
384007499,4,1,304997,0.32787207743027,38.4758406,-80.8408415
384007499,8,15,291167,5.15168271129627,38.4758406,-80.8408415
384007499,9,53,305925,17.3245076407616,38.4758406,-80.8408415
384007499,10,149,324835,45.8694414087152,38.4758406,-80.8408415
384007499,3,0,278503,0,38.4758406,-80.8408415
384007499,12,551,342895,160.690590413975,38.4758406,-80.8408415
384007499,7,8,283147,2.82538751955698,38.4758406,-80.8408415
384007499,2,0,271058,0,38.4758406,-80.8408415
384007499,5,0,303839,0,38.4758406,-80.8408415
384007499,16,764,117356,651.010600224957,38.4758406,-80.8408415
384007499,17,574,85319,672.769254210668,38.4758406,-80.8408415
384007599,13,1364,781344,174.570995617807,44.4308975,-89.6884637
384007599,11,624,1087481,57.3803128514429,44.4308975,-89.6884637
384007599,6,3,940148,0.31909869509907,44.4308975,-89.6884637
384007599,8,19,870364,2.1829947010676,44.4308975,-89.6884637
384007599,1,0,910444,0,44.4308975,-89.6884637
384007599,18,835,188826,442.206052132651,44.4308975,-89.6884637
384007599,3,0,959896,0,44.4308975,-89.6884637
384007599,16,1575,314273,501.156637700343,44.4308975,-89.6884637
384007599,15,1631,409002,398.77555610975,44.4308975,-89.6884637
384007599,14,1605,556072,288.631687982851,44.4308975,-89.6884637
384007599,7,12,896700,1.33824021411843,44.4308975,-89.6884637
384007599,4,1,1025248,0.0975373763226068,44.4308975,-89.6884637
384007599,17,1273,238323,534.149033034999,44.4308975,-89.6884637
384007599,9,85,962583,8.8304073518855,44.4308975,-89.6884637
384007599,2,0,937035,0,44.4308975,-89.6884637
384007599,10,253,1078422,23.4602038904993,44.4308975,-89.6884637
384007599,5,1,989929,0.101017345688428,44.4308975,-89.6884637
384007599,12,931,967274,96.2498733554298,44.4308975,-89.6884637
384007699,18,50,15443,323.771287962184,43.1700264,-107.5685348
384007699,11,35,111096,31.5042845827032,43.1700264,-107.5685348
384007699,17,107,20986,509.863718669589,43.1700264,-107.5685348
384007699,16,108,28630,377.226685295145,43.1700264,-107.5685348
384007699,8,2,87923,2.27471765067161,43.1700264,-107.5685348
384007699,7,1,94991,1.05273131138739,43.1700264,-107.5685348
384007699,6,2,107051,1.86826839543769,43.1700264,-107.5685348
384007699,10,11,97386,11.2952580453043,43.1700264,-107.5685348
384007699,15,143,40989,348.874088169997,43.1700264,-107.5685348
384007699,1,0,100064,0,43.1700264,-107.5685348
384007699,3,0,92270,0,43.1700264,-107.5685348
384007699,9,3,86608,3.46388324404212,43.1700264,-107.5685348
384007699,5,0,108990,0,43.1700264,-107.5685348
384007699,4,0,98780,0,43.1700264,-107.5685348
384007699,13,122,84498,144.382115553031,43.1700264,-107.5685348
384007699,2,0,96233,0,43.1700264,-107.5685348
384007699,14,134,58546,228.879855156629,43.1700264,-107.5685348
384007699,12,71,104920,67.6706061761342,43.1700264,-107.5685348
384007799,18,936,194073,482.292745513286,37.1232245,-78.4927721
384007799,11,926,1441965,64.21792484561,37.1232245,-78.4927721
384007799,6,12,1424557,0.84236713588856,37.1232245,-78.4927721
384007799,16,2038,380409,535.739164951408,37.1232245,-78.4927721
384007799,17,1492,257458,579.511998073472,37.1232245,-78.4927721
384007799,7,14,1325778,1.05598373181634,37.1232245,-78.4927721
384007799,10,417,1500578,27.7892918595368,37.1232245,-78.4927721
384007799,2,0,1295439,0,37.1232245,-78.4927721
384007799,1,0,1300464,0,37.1232245,-78.4927721
384007799,12,1433,1243577,115.232108667175,37.1232245,-78.4927721
384007799,8,38,1332979,2.85075758882923,37.1232245,-78.4927721
384007799,5,4,1488241,0.268773673081174,37.1232245,-78.4927721
384007799,13,1888,1058413,178.380273107001,37.1232245,-78.4927721
384007799,3,1,1311019,0.0762765451911833,37.1232245,-78.4927721
384007799,9,150,1410465,10.634790654146,37.1232245,-78.4927721
384007799,14,2394,769407,311.148715829204,37.1232245,-78.4927721
384007799,15,2308,534579,431.741613493983,37.1232245,-78.4927721
384007799,4,2,1401970,0.14265640491594,37.1232245,-78.4927721
384007899,10,24,142392,16.8548794876117,44.6471761,-100.348761
384007899,18,132,31482,419.287211740042,44.6471761,-100.348761
384007899,9,7,122338,5.72185257238143,44.6471761,-100.348761
384007899,6,0,143654,0,44.6471761,-100.348761
384007899,11,71,149074,47.627352858312,44.6471761,-100.348761
384007899,7,2,129188,1.54813140539369,44.6471761,-100.348761
384007899,15,235,60334,389.498458580568,44.6471761,-100.348761
384007899,2,0,142920,0,44.6471761,-100.348761
384007899,16,230,47982,479.346421574757,44.6471761,-100.348761
384007899,17,211,37536,562.127024722933,44.6471761,-100.348761
384007899,14,243,79303,306.41968147485,44.6471761,-100.348761
384007899,8,3,117273,2.55813358573585,44.6471761,-100.348761
384007899,3,0,138386,0,44.6471761,-100.348761
384007899,12,150,138019,108.68068889066,44.6471761,-100.348761
384007899,4,0,149238,0,44.6471761,-100.348761
384007899,5,1,150399,0.66489803788589,44.6471761,-100.348761
384007899,13,164,111861,146.610525562975,44.6471761,-100.348761
384007899,1,0,151157,0,44.6471761,-100.348761
384007999,9,149,1075769,13.8505571363369,35.7730076,-86.2820081
384007999,11,1085,1107065,98.0068920975733,35.7730076,-86.2820081
384007999,12,1690,999911,169.015042338768,35.7730076,-86.2820081
384007999,2,0,1050233,0,35.7730076,-86.2820081
384007999,17,1345,216890,620.130019825718,35.7730076,-86.2820081
384007999,6,7,1040884,0.672505293577382,35.7730076,-86.2820081
384007999,14,2887,673350,428.751763570209,35.7730076,-86.2820081
384007999,15,2611,476650,547.781390957726,35.7730076,-86.2820081
384007999,10,502,1126614,44.5582959203418,35.7730076,-86.2820081
384007999,18,823,151850,541.982219295357,35.7730076,-86.2820081
384007999,16,2079,332035,626.13881066755,35.7730076,-86.2820081
384007999,3,0,1074547,0,35.7730076,-86.2820081
384007999,4,2,1104686,0.181046921930757,35.7730076,-86.2820081
384007999,13,2243,886958,252.886833423905,35.7730076,-86.2820081
384007999,5,4,1078836,0.37076997801334,35.7730076,-86.2820081
384007999,8,34,1040045,3.26908931825065,35.7730076,-86.2820081
384007999,1,1,1036860,0.0964450359739984,35.7730076,-86.2820081
384007999,7,20,1011237,1.97777573407619,35.7730076,-86.2820081
384008099,11,32273,51768120,62.3414564793931,NA,NA
384008099,4,80,53249816,0.150235260906817,NA,NA
384008099,10,14006,52710696,26.5714571479003,NA,NA
384008099,2,9,48910576,0.018400928257316,NA,NA
384008099,5,177,52793988,0.335265447270246,NA,NA
384008099,1,37,48694800,0.0759834725679128,NA,NA
384008099,3,28,50106084,0.0558814374717449,NA,NA
384008099,14,89608,28243774,317.266382318454,NA,NA
384008099,6,280,50649120,0.552823030291543,NA,NA
384008099,9,4291,49867632,8.60477995024909,NA,NA
384008099,13,71919,38317116,187.694188675369,NA,NA
384008099,16,80023,15217517,525.861084958867,NA,NA
384008099,8,1427,47653588,2.99452792515854,NA,NA
384008099,12,51288,45481536,112.766640071259,NA,NA
384008099,15,88758,20444012,434.151574553957,NA,NA
384008099,7,584,47794256,1.22190415517714,NA,NA
384008099,18,40035,8531486,469.26174408538,NA,NA
384008099,17,61333,10904426,562.459683801788,NA,NA
409600099,2,0,47584,0,4.4137155,114.5653908
409600099,14,13,7288,178.375411635565,4.4137155,114.5653908
409600099,1,0,42734,0,4.4137155,114.5653908
409600099,6,0,39717,0,4.4137155,114.5653908
409600099,9,4,26170,15.284677111196,4.4137155,114.5653908
409600099,11,5,21951,22.7780055578334,4.4137155,114.5653908
409600099,4,0,50183,0,4.4137155,114.5653908
409600099,13,13,11008,118.095930232558,4.4137155,114.5653908
409600099,5,0,46212,0,4.4137155,114.5653908
409600099,8,2,29146,6.86200507788376,4.4137155,114.5653908
409600099,10,2,24163,8.27711790754459,4.4137155,114.5653908
409600099,15,16,5235,305.635148042025,4.4137155,114.5653908
409600099,3,0,51084,0,4.4137155,114.5653908
409600099,7,0,34525,0,4.4137155,114.5653908
409600099,12,5,17435,28.6779466590192,4.4137155,114.5653908
415600199,5,4,1734722,0.230584497112506,39.906217,116.3912757
415600199,11,960,1820501,52.7327367576288,39.906217,116.3912757
415600199,6,8,1894255,0.422329622991625,39.906217,116.3912757
415600199,2,0,497562,0,39.906217,116.3912757
415600199,4,0,844241,0,39.906217,116.3912757
415600199,13,1366,928696,147.08795989215,39.906217,116.3912757
415600199,14,1628,683650,238.133547868061,39.906217,116.3912757
415600199,12,1432,1501361,95.3801250998261,39.906217,116.3912757
415600199,10,521,1944358,26.7954769646331,39.906217,116.3912757
415600199,16,3061,690353,443.396349403856,39.906217,116.3912757
415600199,7,25,1446066,1.72882842138602,39.906217,116.3912757
415600199,17,1910,393808,485.007922642506,39.906217,116.3912757
415600199,18,1052,251100,418.956590999602,39.906217,116.3912757
415600199,1,0,691168,0,39.906217,116.3912757
415600199,9,152,1528628,9.94355722909694,39.906217,116.3912757
415600199,15,2616,776898,336.723739795958,39.906217,116.3912757
415600199,3,0,537875,0,39.906217,116.3912757
415600199,8,67,1413374,4.74042963858115,39.906217,116.3912757
415600299,14,432,118874,363.409997139829,26.7715732,112.0560184
415600299,4,0,148177,0,26.7715732,112.0560184
415600299,12,287,238105,120.535058062619,26.7715732,112.0560184
415600299,2,0,90364,0,26.7715732,112.0560184
415600299,10,71,306874,23.1365316058056,26.7715732,112.0560184
415600299,6,1,148354,0.674063388921094,26.7715732,112.0560184
415600299,9,41,286270,14.3221434310267,26.7715732,112.0560184
415600299,18,129,26143,493.439926557778,26.7715732,112.0560184
415600299,11,158,267415,59.0841949778434,26.7715732,112.0560184
415600299,16,570,80059,711.974918497608,26.7715732,112.0560184
415600299,13,375,177651,211.088032152929,26.7715732,112.0560184
415600299,15,558,108421,514.660444009924,26.7715732,112.0560184
415600299,3,0,113598,0,26.7715732,112.0560184
415600299,1,0,81073,0,26.7715732,112.0560184
415600299,8,15,197718,7.58656268018086,26.7715732,112.0560184
415600299,7,6,162396,3.69467228256854,26.7715732,112.0560184
415600299,5,2,156400,1.27877237851662,26.7715732,112.0560184
415600299,17,337,44476,757.712024462632,26.7715732,112.0560184
415600399,12,1761,1685896,104.454841817052,31.2252985,121.4890497
415600399,5,3,1202924,0.249392314061404,31.2252985,121.4890497
415600399,4,0,609471,0,31.2252985,121.4890497
415600399,9,87,821663,10.58828254406,31.2252985,121.4890497
415600399,11,1316,1904300,69.1067583889093,31.2252985,121.4890497
415600399,16,2616,578145,452.481643878266,31.2252985,121.4890497
415600399,1,0,448544,0,31.2252985,121.4890497
415600399,2,0,340906,0,31.2252985,121.4890497
415600399,14,1361,659653,206.320595828413,31.2252985,121.4890497
415600399,6,7,1351093,0.518099050176413,31.2252985,121.4890497
415600399,8,33,802887,4.11016743327517,31.2252985,121.4890497
415600399,15,1796,546630,328.558622834458,31.2252985,121.4890497
415600399,10,411,1302228,31.5612934140565,31.2252985,121.4890497
415600399,17,1999,372851,536.139101142279,31.2252985,121.4890497
415600399,13,1575,1152491,136.660503205665,31.2252985,121.4890497
415600399,3,0,392848,0,31.2252985,121.4890497
415600399,18,1193,229248,520.397124511446,31.2252985,121.4890497
415600399,7,14,991210,1.41241512898377,31.2252985,121.4890497
415600699,5,2,119282,1.6766989151758,36.360112,114.3660941
415600699,4,0,186357,0,36.360112,114.3660941
415600699,11,77,74986,102.685834689142,36.360112,114.3660941
415600699,3,0,209138,0,36.360112,114.3660941
415600699,2,0,130675,0,36.360112,114.3660941
415600699,14,127,34805,364.89010199684,36.360112,114.3660941
415600699,1,0,93971,0,36.360112,114.3660941
415600699,13,155,42082,368.328501497077,36.360112,114.3660941
415600699,10,41,104415,39.2663889287938,36.360112,114.3660941
415600699,6,5,135102,3.70090746250981,36.360112,114.3660941
415600699,16,68,12026,565.441543322801,36.360112,114.3660941
415600699,9,34,103461,32.8626245638453,36.360112,114.3660941
415600699,12,130,48412,268.528464017186,36.360112,114.3660941
415600699,15,115,21831,526.773853694288,36.360112,114.3660941
415600699,8,18,125925,14.2942227516379,36.360112,114.3660941
415600699,7,3,161678,1.85554002399832,36.360112,114.3660941
415600799,4,0,59752,0,30.8969393,120.8874525
415600799,5,0,57320,0,30.8969393,120.8874525
415600799,11,53,78650,67.3871582962492,30.8969393,120.8874525
415600799,6,0,48226,0,30.8969393,120.8874525
415600799,1,0,26261,0,30.8969393,120.8874525
415600799,13,149,66604,223.71028767041,30.8969393,120.8874525
415600799,12,101,86302,117.030891520475,30.8969393,120.8874525
415600799,18,29,6619,438.13264843632,30.8969393,120.8874525
415600799,14,184,47212,389.731424214183,30.8969393,120.8874525
415600799,9,15,101062,14.8423739882448,30.8969393,120.8874525
415600799,17,100,14466,691.276095672612,30.8969393,120.8874525
415600799,16,206,26779,769.259494379925,30.8969393,120.8874525
415600799,2,0,33094,0,30.8969393,120.8874525
415600799,10,29,100748,28.7846905149482,30.8969393,120.8874525
415600799,7,0,47257,0,30.8969393,120.8874525
415600799,15,185,34442,537.134893444051,30.8969393,120.8874525
415600799,3,0,48367,0,30.8969393,120.8874525
415600799,8,7,66606,10.5095637029697,30.8969393,120.8874525
415600899,4,0,188734,0,36.0673949,113.8105402
415600899,13,118,127722,92.3881555252815,36.0673949,113.8105402
415600899,6,3,193456,1.55074021999835,36.0673949,113.8105402
415600899,2,0,201924,0,36.0673949,113.8105402
415600899,5,3,329914,0.909327885448935,36.0673949,113.8105402
415600899,1,0,269702,0,36.0673949,113.8105402
415600899,12,82,164760,49.7693614955086,36.0673949,113.8105402
415600899,18,20,5309,376.718779431155,36.0673949,113.8105402
415600899,11,56,151187,37.0402217121842,36.0673949,113.8105402
415600899,9,25,225440,11.0894251242016,36.0673949,113.8105402
415600899,8,10,204132,4.89879097838653,36.0673949,113.8105402
415600899,15,100,44597,224.230329394354,36.0673949,113.8105402
415600899,3,0,145016,0,36.0673949,113.8105402
415600899,14,93,64313,144.605289754793,36.0673949,113.8105402
415600899,10,39,180479,21.6091622848088,36.0673949,113.8105402
415600899,17,43,14506,296.429063835654,36.0673949,113.8105402
415600899,16,81,31534,256.865605378322,36.0673949,113.8105402
415600899,7,2,159224,1.25609204642516,36.0673949,113.8105402
415600999,2,0,363684,0,30.6667682,114.3715539
415600999,14,1321,384021,343.991604625789,30.6667682,114.3715539
415600999,13,1376,614723,223.84065668602,30.6667682,114.3715539
415600999,3,0,390598,0,30.6667682,114.3715539
415600999,18,317,70553,449.307612716681,30.6667682,114.3715539
415600999,5,7,1595088,0.438847261091551,30.6667682,114.3715539
415600999,9,144,959473,15.0082388978116,30.6667682,114.3715539
415600999,12,1401,892691,156.941203619169,30.6667682,114.3715539
415600999,4,0,723192,0,30.6667682,114.3715539
415600999,11,841,996807,84.369391466954,30.6667682,114.3715539
415600999,1,0,418738,0,30.6667682,114.3715539
415600999,10,367,1098638,33.4049978245792,30.6667682,114.3715539
415600999,17,800,142691,560.652038320567,30.6667682,114.3715539
415600999,6,17,1292575,1.31520414676131,30.6667682,114.3715539
415600999,8,52,860615,6.04219075893402,30.6667682,114.3715539
415600999,15,1676,339356,493.876636924056,30.6667682,114.3715539
415600999,16,1605,276351,580.783134492005,30.6667682,114.3715539
415600999,7,22,885978,2.48313163532277,30.6667682,114.3715539
415601299,1,0,104141,0,40.822222,122.8275
415601299,16,592,85643,691.241549221769,40.822222,122.8275
415601299,14,451,135701,332.348324625463,40.822222,122.8275
415601299,5,1,244297,0.40933781421794,40.822222,122.8275
415601299,13,365,166041,219.825223890485,40.822222,122.8275
415601299,18,146,19820,736.629667003027,40.822222,122.8275
415601299,11,351,345226,101.672527561655,40.822222,122.8275
415601299,10,192,421930,45.5051785841253,40.822222,122.8275
415601299,4,0,198227,0,40.822222,122.8275
415601299,3,0,157275,0,40.822222,122.8275
415601299,9,71,370771,19.149286217099,40.822222,122.8275
415601299,8,33,327152,10.0870543355994,40.822222,122.8275
415601299,17,350,43778,799.488327470419,40.822222,122.8275
415601299,15,597,122544,487.171954563259,40.822222,122.8275
415601299,6,4,251883,1.58803889107244,40.822222,122.8275
415601299,12,466,263358,176.945450679303,40.822222,122.8275
415601299,2,0,116054,0,40.822222,122.8275
415601299,7,6,267921,2.23946611127907,40.822222,122.8275
415601499,14,213,56922,374.196268578054,22.5213807,113.3656141
415601499,1,0,102899,0,22.5213807,113.3656141
415601499,8,15,190264,7.88378253374259,22.5213807,113.3656141
415601499,6,1,180336,0.554520450714222,22.5213807,113.3656141
415601499,7,11,165565,6.64391628665479,22.5213807,113.3656141
415601499,4,1,180269,0.554726547548386,22.5213807,113.3656141
415601499,3,0,156214,0,22.5213807,113.3656141
415601499,9,32,203178,15.7497366840898,22.5213807,113.3656141
415601499,10,84,183171,45.8587876901911,22.5213807,113.3656141
415601499,13,260,100297,259.230086642671,22.5213807,113.3656141
415601499,5,0,215420,0,22.5213807,113.3656141
415601499,11,115,129418,88.859354958352,22.5213807,113.3656141
415601499,15,240,47186,508.625439749078,22.5213807,113.3656141
415601499,16,210,36064,582.298136645963,22.5213807,113.3656141
415601499,18,47,11246,417.926373821803,22.5213807,113.3656141
415601499,2,0,118579,0,22.5213807,113.3656141
415601499,12,214,135761,157.629952637355,22.5213807,113.3656141
415601499,17,113,19889,568.1532505405,22.5213807,113.3656141
415601599,8,22,224731,9.7894816469468,45.6991743,126.5919596
415601599,2,0,85165,0,45.6991743,126.5919596
415601599,14,288,73736,390.582619073451,45.6991743,126.5919596
415601599,10,98,228265,42.9325564585022,45.6991743,126.5919596
415601599,1,0,74265,0,45.6991743,126.5919596
415601599,4,1,142479,0.701857817643302,45.6991743,126.5919596
415601599,18,76,12334,616.182909031944,45.6991743,126.5919596
415601599,3,0,99415,0,45.6991743,126.5919596
415601599,13,249,96471,258.10865441428,45.6991743,126.5919596
415601599,6,6,228604,2.62462599079631,45.6991743,126.5919596
415601599,5,1,274626,0.364131582588684,45.6991743,126.5919596
415601599,7,2,235718,0.848471478631246,45.6991743,126.5919596
415601599,9,34,216701,15.6898214590611,45.6991743,126.5919596
415601599,12,290,162825,178.105327805927,45.6991743,126.5919596
415601599,16,281,48418,580.362675038209,45.6991743,126.5919596
415601599,17,146,37478,389.561876300763,45.6991743,126.5919596
415601599,15,300,66424,451.643984102132,45.6991743,126.5919596
415601599,11,195,204212,95.4890016257615,45.6991743,126.5919596
415601699,14,48,26907,178.392239937563,29.8635777,118.4101129
415601699,8,6,74924,8.00811488975495,29.8635777,118.4101129
415601699,13,59,42811,137.815047534512,29.8635777,118.4101129
415601699,10,25,81408,30.7095125786164,29.8635777,118.4101129
415601699,11,26,66530,39.0801142341801,29.8635777,118.4101129
415601699,1,0,76994,0,29.8635777,118.4101129
415601699,4,0,79600,0,29.8635777,118.4101129
415601699,6,0,87286,0,29.8635777,118.4101129
415601699,12,58,56644,102.393898735965,29.8635777,118.4101129
415601699,5,0,127573,0,29.8635777,118.4101129
415601699,7,1,59945,1.66819584619234,29.8635777,118.4101129
415601699,3,0,58451,0,29.8635777,118.4101129
415601699,15,39,19744,197.528363047002,29.8635777,118.4101129
415601699,17,14,5069,276.188597356481,29.8635777,118.4101129
415601699,16,27,12103,223.085185491201,29.8635777,118.4101129
415601699,9,8,91890,8.70606159538579,29.8635777,118.4101129
415601699,2,0,68660,0,29.8635777,118.4101129
415601899,1,0,87273,0,31.253476,105.4705025
415601899,5,4,162507,2.46143243060299,31.253476,105.4705025
415601899,15,138,30038,459.418070444104,31.253476,105.4705025
415601899,13,142,71434,198.784892348182,31.253476,105.4705025
415601899,11,84,90141,93.1873398342597,31.253476,105.4705025
415601899,10,53,101977,51.9725036037538,31.253476,105.4705025
415601899,9,38,127669,29.7644690567013,31.253476,105.4705025
415601899,4,0,119635,0,31.253476,105.4705025
415601899,14,150,57363,261.492599759427,31.253476,105.4705025
415601899,8,18,132038,13.6324391463064,31.253476,105.4705025
415601899,6,8,165017,4.84798535908422,31.253476,105.4705025
415601899,7,12,147537,8.13355293926269,31.253476,105.4705025
415601899,3,0,83994,0,31.253476,105.4705025
415601899,16,90,14178,634.786288616166,31.253476,105.4705025
415601899,2,0,87109,0,31.253476,105.4705025
415601899,12,92,82423,111.619329556071,31.253476,105.4705025
415601899,17,38,6800,558.823529411765,31.253476,105.4705025
415602199,8,101,1337582,7.55093893308971,30.2489634,120.2052342
415602199,10,483,1671465,28.8968060952518,30.2489634,120.2052342
415602199,1,1,687603,0.145432756983317,30.2489634,120.2052342
415602199,11,919,1414143,64.9863556938726,30.2489634,120.2052342
415602199,15,1979,516970,382.807513008492,30.2489634,120.2052342
415602199,5,9,1411547,0.637598322974722,30.2489634,120.2052342
415602199,14,1591,562229,282.980778294965,30.2489634,120.2052342
415602199,13,1725,911883,189.169005234224,30.2489634,120.2052342
415602199,4,1,995889,0.100412797008502,30.2489634,120.2052342
415602199,3,0,783833,0,30.2489634,120.2052342
415602199,12,1473,1262284,116.693232267857,30.2489634,120.2052342
415602199,6,12,1315905,0.911919933429845,30.2489634,120.2052342
415602199,9,225,1556274,14.4576083645939,30.2489634,120.2052342
415602199,7,17,1233819,1.37783580898009,30.2489634,120.2052342
415602199,18,465,135329,343.607061309845,30.2489634,120.2052342
415602199,16,2079,451611,460.351940054605,30.2489634,120.2052342
415602199,17,1146,256951,445.999431798281,30.2489634,120.2052342
415602199,2,1,677667,0.14756510203389,30.2489634,120.2052342
415602399,1,0,45609,0,30.6509396,120.7831656
415602399,4,0,73459,0,30.6509396,120.7831656
415602399,6,0,86392,0,30.6509396,120.7831656
415602399,10,30,131268,22.8540085931072,30.6509396,120.7831656
415602399,5,2,89568,2.23294033583423,30.6509396,120.7831656
415602399,12,83,100707,82.4173096209797,30.6509396,120.7831656
415602399,8,4,95437,4.19124658151451,30.6509396,120.7831656
415602399,14,183,54179,337.769246386976,30.6509396,120.7831656
415602399,11,57,106285,53.6293926706497,30.6509396,120.7831656
415602399,2,0,46273,0,30.6509396,120.7831656
415602399,3,0,60109,0,30.6509396,120.7831656
415602399,7,3,76461,3.92356887825166,30.6509396,120.7831656
415602399,13,144,76803,187.492676067341,30.6509396,120.7831656
415602399,16,184,35330,520.803849419757,30.6509396,120.7831656
415602399,9,14,126008,11.1104056885277,30.6509396,120.7831656
415602399,18,63,8369,752.778109690525,30.6509396,120.7831656
415602399,15,196,43411,451.498468130197,30.6509396,120.7831656
415602399,17,126,18876,667.51430387794,30.6509396,120.7831656
415602499,10,400,1025742,38.9961608279665,23.1301964,113.2592945
415602499,6,19,1142452,1.66308956525088,23.1301964,113.2592945
415602499,13,1049,547288,191.672391866805,23.1301964,113.2592945
415602499,8,82,1029464,7.96531010312162,23.1301964,113.2592945
415602499,16,1241,256266,484.262446052149,23.1301964,113.2592945
415602499,11,666,805876,82.6429872585857,23.1301964,113.2592945
415602499,3,0,664305,0,23.1301964,113.2592945
415602499,1,0,591411,0,23.1301964,113.2592945
415602499,4,1,857128,0.116668688923941,23.1301964,113.2592945
415602499,15,1273,312742,407.044784518869,23.1301964,113.2592945
415602499,18,344,76988,446.822881488024,23.1301964,113.2592945
415602499,7,29,953878,3.04022107648987,23.1301964,113.2592945
415602499,12,1073,762066,140.801452892532,23.1301964,113.2592945
415602499,5,5,1185378,0.421806377374981,23.1301964,113.2592945
415602499,17,787,145339,541.492648222432,23.1301964,113.2592945
415602499,14,1038,363890,285.251037401413,23.1301964,113.2592945
415602499,2,0,542708,0,23.1301964,113.2592945
415602499,9,149,1050555,14.1829794727549,23.1301964,113.2592945
415602599,10,77,211755,36.3627777384241,31.8729183,121.1771295
415602599,4,0,172389,0,31.8729183,121.1771295
415602599,18,131,28315,462.65230443228,31.8729183,121.1771295
415602599,16,525,84840,618.811881188119,31.8729183,121.1771295
415602599,11,122,192972,63.2216072798126,31.8729183,121.1771295
415602599,6,2,121840,1.64149704530532,31.8729183,121.1771295
415602599,8,16,163189,9.80458241670701,31.8729183,121.1771295
415602599,13,363,182454,198.954256963399,31.8729183,121.1771295
415602599,15,499,112045,445.356776295239,31.8729183,121.1771295
415602599,14,504,144250,349.393414211438,31.8729183,121.1771295
415602599,9,47,215516,21.8081256148035,31.8729183,121.1771295
415602599,2,0,108722,0,31.8729183,121.1771295
415602599,17,349,49161,709.912328878583,31.8729183,121.1771295
415602599,3,0,133650,0,31.8729183,121.1771295
415602599,5,0,125202,0,31.8729183,121.1771295
415602599,1,0,94317,0,31.8729183,121.1771295
415602599,12,266,216274,122.992130353163,31.8729183,121.1771295
415602599,7,5,141553,3.5322458725707,31.8729183,121.1771295
415603099,9,179,1273900,14.0513384096083,22.350627,114.1849161
415603099,10,409,1525400,26.8126393077226,22.350627,114.1849161
415603099,11,887,1521400,58.3015643486263,22.350627,114.1849161
415603099,1,0,621800,0,22.350627,114.1849161
415603099,15,2202,577600,381.232686980609,22.350627,114.1849161
415603099,14,1737,612700,283.499265545944,22.350627,114.1849161
415603099,2,0,665000,0,22.350627,114.1849161
415603099,18,1166,190300,612.71676300578,22.350627,114.1849161
415603099,7,21,1132700,1.85397722256555,22.350627,114.1849161
415603099,3,1,906300,0.11033873993159,22.350627,114.1849161
